"","id","rand_survey_id","year","post","attrited","fec","livelihoods_Z","income_Z_t","assets_Z_t","durableLoan_t","resilience","cons_Z","consAtt","consKnow","susFarm","hwc","farmIncome_t","cocoaIncome_t","offFarmIncome_t","upSize_t","wetSize_t","plntSize_t","health","lab_index","inc_farm_wage_t","inc_ntfp_t","cocoaHarvest_t","totalIncome_t","consumptionExp_t","irregularExp_t","livelihoods_Z_panel","income_Z_t_panel","assets_Z_t_panel","durableLoan_t_panel","resilience_panel","cons_Z_panel","consAtt_panel","consKnow_panel","susFarm_panel","hwc_panel","farmIncome_t_panel","cocoaIncome_t_panel","offFarmIncome_t_panel","upSize_t_panel","wetSize_t_panel","plntSize_t_panel","health_panel","lab_index_panel","inc_farm_wage_t_panel","inc_ntfp_t_panel","cocoaHarvest_t_panel","totalIncome_t_panel","consumptionExp_t_panel","irregularExp_t_panel","durableLoan_t_us","resilience_us","consAtt_us","consKnow_us","susFarm_us","hwc_us","farmIncome_t_us","cocoaIncome_t_us","cocoaHarvest_t_us","offFarmIncome_t_us","upSize_t_us","wetSize_t_us","plntSize_t_us","health_us","lab_index_us","inc_farm_wage_t_us","inc_ntfp_t_us","totalIncome_t_us","consumptionExp_t_us","irregularExp_t_us"
"777",31,514,2019,1,0,1,-0.216307966713154,-0.0448185398618422,-1.06266439818301,-0.196100856448942,0.68224903063326,1.14763767570178,1.08279182377349,3.06189234491604,-0.417403031717768,-0.610568248267122,0.588133244244336,-0.584290159048228,0.507299062179218,2.12152968698938,1.48637617149792,0.6672717517217,-0.864219818339958,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.33953811706367,6.07304984315367,7.90985680203707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,4,0,-3,5.70379358558213,0,0,7.12286730896265,3.68950386898891,2.0947125472611,2.77647228072372,2,0,0,0,7.33953811706367,6.07304984315367,7.90985680203707
"778",80,514,2014,0,0,1,-1.4231887926949,-0.365162678385259,-1.1540831886941,-0.196100856448942,-1.4592548710767,-0.761879238144414,-0.00112206406608682,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.0155356793999637,0.715330871190922,-0.999511619950297,0.253835172910763,-0.864219818339958,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.88611174741023,5.30829220390157,7.57967908393061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,17,3,0,-3,0,0,0,5.88611174741023,2.31243834127275,0,2.31243834127275,2,0,0,0,5.88611174741023,5.30829220390157,7.57967908393061
"779",80,514,2019,1,0,1,-0.175686700613532,-0.255529476146497,-0.735899890809721,-0.196100856448942,0.68224903063326,-0.906322136932681,-3.25286372758483,3.06189234491604,-0.417403031717768,-0.610568248267122,0.674028240987904,1.48654467187108,0.623288269725234,1.60102761933685,1.48637617149792,-0.520235113939393,-1.273824003074,-1.20446208942855,-0.597046812332701,2.09629117178061,-0.525024192962945,7.63046149743252,5.90809032230264,7.53369399581608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8,4,0,-3,5.99147079704939,5.99147079704939,0,7.41457324424776,3.17978543769988,2.0947125472611,1.44363547517881,0,0,0,4.09462222433053,7.63046149743252,5.90809032230264,7.53369399581608
"780",133,514,2014,0,0,1,-0.456570197113387,-0.513895163688622,1.42183365973897,-0.196100856448942,-1.4592548710767,-0.761879238144414,-0.00112206406608682,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,0.898466543269861,-0.999511619950297,0.41362163376364,-0.864219818339958,-0.524505775247902,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,5.50534806007828,7.33953811706367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,17,3,0,-3,0,0,0,0,2.49177985264491,0,2.49177985264491,2,0.666666666666667,0,0,0,5.50534806007828,7.33953811706367
"781",133,514,2019,1,0,1,-0.10504831429753,-0.410076505101018,-0.394103965692368,-0.196100856448942,0.68224903063326,0.976474357982241,0.721487194493633,3.06189234491604,-0.417403031717768,-0.610568248267122,1.22357987438958,2.00639758673908,0.565650317733297,2.34916467035253,2.77408004031757,-0.18629279254134,-0.659417725972936,-0.524505775247902,1.90670710481718,-0.385711013417232,-0.525024192962945,8.28298875664062,6.62273809227924,6.7068638310907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,4,0,-3,7.83201433797583,7.49554225252609,0,7.26961723455129,3.91242276564126,3.17978543769988,1.81844645923207,3,0.666666666666667,5.48065628400101,0,8.28298875664062,6.62273809227924,6.7068638310907
"782",187,514,2014,0,1,1,-0.49313407012549,0.147709882935674,-1.96061012256773,-0.196100856448942,0.68224903063326,-3.72509647723911,-0.362426693345947,-6.93864313646297,-0.417403031717768,-0.610568248267122,-0.0990474059612004,-0.584290159048228,0.459663330008836,0.492998856086502,-0.999511619950297,0.549351585029787,0.159790643495148,0.495428696023072,2.00864396492039,-0.385711013417232,-0.525024192962945,7.02997369485215,4.83634488915927,8.15880257260725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,-3,3.40230664548059,0,0,7.00306628523172,2.0947125472611,0,2.64412076105863,7,1.66666666666667,5.70379358558213,0,7.02997369485215,4.83634488915927,8.15880257260725
"783",237,514,2014,0,1,1,-0.328880879840491,-0.613945385536434,-0.735899890809721,-0.196100856448942,0.68224903063326,0.462984404823626,-0.362426693345947,3.06189234491604,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.330045448190488,-1.64602956638948,0.0464532989793187,0.549351585029787,-1.06902191070698,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.6770850474472,4.70056300017719,6.88755361289581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,4,0,-3,0,0,0,6.6770850474472,0,0.881373587019543,2.64412076105863,1,0,0,0,6.6770850474472,4.70056300017719,6.88755361289581
"784",337,514,2014,0,0,1,-0.463292232592132,0.0878032243598606,-1.82196844660625,-0.196100856448942,0.68224903063326,-0.761879238144414,-0.00112206406608682,-0.271619482210294,-0.417403031717768,-0.610568248267122,0.260134844100843,-0.584290159048228,0.333038856281803,0.492998856086502,0.713714286745543,1.02660842439472,-0.249813541238894,-1.20446208942855,2.14006489478029,-0.385711013417232,1.69336124882143,6.80239599788993,7.1929347865384,8.10772015263487,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,17,3,0,-3,4.60527017099142,0,4.60527017099142,6.68461329016427,2.0947125472611,1.44363547517881,3.17978543769988,5,0,5.99147079704939,0,6.80239599788993,7.1929347865384,8.10772015263487
"785",337,514,2019,1,0,1,1.0446687442133,2.16659741688965,-0.273096386154419,-0.196100856448942,0.68224903063326,-1.12883440007534,-1.80764521046539,NA,-0.417403031717768,-0.610568248267122,0.90944527709837,-0.584290159048228,0.985706213161213,0.210888064687927,0.0464532989793187,-1.02118905647081,-0.249813541238894,1.85534132438437,2.95860000144808,2.40582627661836,-0.525024192962945,8.51919123391939,7.25841264652828,9.21333589089625,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,12,NA,0,-3,6.77992319879206,0,0,8.32603274458237,1.81844645923207,0.881373587019543,0.881373587019543,5,3,7.7832241899471,4.60527017099142,8.51919123391939,7.25841264652828,9.21333589089625
"786",380,514,2014,0,1,1,-0.773687525709804,-0.306690570467712,0.407457657589212,-0.196100856448942,-1.4592548710767,-0.154711558460611,-0.00112206406608682,-0.271619482210294,-0.417403031717768,0.377032927501357,0.435616232272286,-0.584290159048228,-0.0569583515871637,0.210888064687927,1.95759346005977,-0.520235113939393,-1.273824003074,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.17379044415146,6.65672817629132,7.65444345108314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,-2,5.19298771365894,0,0,5.70379358558213,1.81844645923207,2.49177985264491,1.44363547517881,0,2,0,0,6.17379044415146,6.65672817629132,7.65444345108314
"787",428,514,2014,0,1,1,-0.147436555080629,-0.209882051248751,-0.159420270121531,-0.196100856448942,NA,-1.27536919130303,-1.08503595190567,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.421765808021621,1.30862830910021,1.15851901691101,0.864843158430198,0.36459273586217,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.90775627898064,6.65929556333507,7.7406645909531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14,3,0,-3,0,0,0,6.90775627898064,2.89344398588587,1.81844645923207,2.99822295029797,8,0,0,0,6.90775627898064,6.65929556333507,7.7406645909531
"788",473,514,2014,0,0,1,-0.604705416350524,0.127233229857044,0.366236422603433,-0.196100856448942,-1.4592548710767,-0.933042555863953,-0.362426693345947,-0.271619482210294,-0.417403031717768,-0.610568248267122,0.364819333993712,-0.584290159048228,0.752949933465457,1.82825650029667,1.48637617149792,-0.18629279254134,-1.06902191070698,-1.20446208942855,2.00864396492039,-0.385711013417232,-0.525024192962945,7.80057282236119,7.86018520631568,8.0070341231565,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,16,3,0,-3,4.95587664724707,0,0,7.7406645909531,3.40230664548059,2.0947125472611,1.81844645923207,1,0,5.70379358558213,0,7.80057282236119,7.86018520631568,8.0070341231565
"789",473,514,2019,1,0,1,-0.348267622031309,-0.0833323807760212,-1.35145913556751,-0.196100856448942,0.68224903063326,-1.29999771779487,-2.16894983974525,NA,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.19121707459788,0.210888064687927,0.0464532989793187,0.6672717517217,-0.864219818339958,1.85534132438437,2.20391230221543,2.27059933927065,-0.525024192962945,6.32793997248945,7.26961723455129,7.94803211549835,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,11,NA,0,-3,0,0,0,6.32793997248945,1.81844645923207,0.881373587019543,2.77647228072372,2,3,6.13123121534756,4.3821828480655,6.32793997248945,7.26961723455129,7.94803211549835
"790",521,514,2014,0,0,1,-0.139893787012316,-0.353808413777728,0.0978640071434852,-0.196100856448942,NA,-0.761879238144414,-0.00112206406608682,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-1.17442009496044,-1.64602956638948,0.0464532989793187,-1.80645937722111,-0.0450114488718728,NA,-0.597046812332701,-0.385711013417232,-0.525024192962945,2.89344398588587,5.96615331368081,7.64204463312579,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,NA,17,3,0,-3,0,0,0,2.89344398588587,0,0.881373587019543,0,6,NA,0,0,2.89344398588587,5.96615331368081,7.64204463312579
"791",521,514,2019,1,0,1,-0.252455981638247,0.460264243518636,-1.69284900834215,-0.196100856448942,0.68224903063326,1.41247871994651,0.360182565213773,3.06189234491604,-0.417403031717768,0.377032927501357,0.956439511466593,-0.584290159048228,0.429639787483776,1.51251050035499,1.74476097657517,0.0598497771408395,-0.249813541238894,0.495428696023072,2.20391230221543,-0.385711013417232,-0.525024192962945,7.62559531008597,6.55108237585348,8.36404206625778,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,18,4,0,-2,6.93731502381826,0,0,6.92755886744571,3.09310219505083,2.31243834127275,2.0947125472611,5,1.66666666666667,6.13123121534756,0,7.62559531008597,6.55108237585348,8.36404206625778
"792",607,514,2014,0,1,1,-1.19946765225387,-0.666068208664914,-0.273096386154419,-0.196100856448942,-1.4592548710767,-0.761879238144414,-0.00112206406608682,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,0.492998856086502,-0.999511619950297,-1.80645937722111,0.569394828229191,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,6.19440955600993,6.90775627898064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,-3,0,0,0,0,2.0947125472611,0,0,9,0,0,0,0,6.19440955600993,6.90775627898064
"793",655,514,2014,0,0,1,-0.059860797340235,0.32120812489285,-1.06266439818301,-0.196100856448942,0.68224903063326,-0.933042555863953,-0.362426693345947,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.379872058075831,0.492998856086502,-0.999511619950297,0.6672717517217,-0.454615633605915,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.80239599788993,6.39693243298235,8.32603274458237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,3,0,-3,0,0,0,6.80239599788993,2.0947125472611,0,2.77647228072372,4,0,0,0,6.80239599788993,6.39693243298235,8.32603274458237
"794",655,514,2019,1,0,1,1.91591175611098,-0.22284512634368,-0.105064120308519,3.95220234606329,0.68224903063326,-0.299154457248877,-3.25286372758483,3.06189234491604,-0.417403031717768,0.377032927501357,0.467073146916832,-0.584290159048228,0.655483470336461,1.41562398411448,1.74476097657517,-0.18629279254134,-0.249813541238894,-0.524505775247902,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.60090270954199,6.46147061775103,7.59589017023732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.39693243298235,1,8,4,0,-2,5.29834236561059,0,0,7.49554225252609,2.99822295029797,2.31243834127275,1.81844645923207,5,0.666666666666667,0,0,7.60090270954199,6.46147061775103,7.59589017023732
"795",700,514,2014,0,0,1,-0.248710443052817,-0.0270391806280932,-0.523453675789666,-0.196100856448942,NA,-0.933042555863953,-0.362426693345947,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,1.41562398411448,1.15851901691101,0.549351585029787,-0.249813541238894,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,6.04026038016345,8.07090618644405,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,16,3,0,-3,0,0,0,0,2.99822295029797,1.81844645923207,2.64412076105863,5,0,0,0,0,6.04026038016345,8.07090618644405
"796",700,514,2019,1,0,1,0.259537117888363,-0.0174136220058455,0.0978640071434852,-0.196100856448942,0.68224903063326,1.14763767570178,1.08279182377349,3.06189234491604,-0.417403031717768,-0.610568248267122,0.435616232272286,-0.584290159048228,0.720546380988167,1.82825650029667,1.15851901691101,-0.18629279254134,-1.273824003074,0.495428696023072,-0.597046812332701,2.51632406076005,-0.525024192962945,7.7406645909531,5.33756119280531,7.87016609237164,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,4,0,-3,5.19298771365894,0,0,7.65917159016509,3.40230664548059,1.81844645923207,1.81844645923207,0,1.66666666666667,0,4.78756117999381,7.7406645909531,5.33756119280531,7.87016609237164
"797",32,512,2014,0,0,0,0.21295118118657,-0.170832929718534,0.145343572318359,-0.196100856448942,0.68224903063326,-0.419552602705338,0.721487194493633,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.384265724634824,0.715330871190922,0.713714286745543,-0.18629279254134,-0.0450114488718728,-0.184527618157578,1.8234197823384,-0.385711013417232,-0.525024192962945,6.81344580709233,6.79122272519066,7.8054747913254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,3,0,-3,0,0,0,6.81344580709233,2.31243834127275,1.44363547517881,1.81844645923207,6,1,5.29834236561059,0,6.81344580709233,6.79122272519066,7.8054747913254
"798",32,512,2019,1,0,0,0.119212815920684,-0.300139652727789,0.0491518909538165,-0.196100856448942,0.68224903063326,0.976474357982241,0.721487194493633,3.06189234491604,-0.417403031717768,-0.610568248267122,0.986736329331156,-0.584290159048228,0.737078148634762,1.41562398411448,1.48637617149792,-0.520235113939393,0.36459273586217,1.17538501020372,2.24200358211613,-0.385711013417232,-0.525024192962945,8.1167157139258,5.86930489286526,7.22256655161518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,4,0,-3,7.03878431085518,0,0,7.70074799925775,2.99822295029797,2.0947125472611,1.44363547517881,8,2.33333333333333,6.21461209839819,0,8.1167157139258,5.86930489286526,7.22256655161518
"799",81,512,2014,0,1,0,-0.745671528141051,-0.647947247592505,0.84222223209863,-0.196100856448942,-1.4592548710767,-0.933042555863953,-0.362426693345947,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,-0.171852444979805,-0.999511619950297,0.253835172910763,-0.659417725972936,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,4.86759361680199,6.97914614201246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,-3,0,0,0,0,1.44363547517881,0,2.31243834127275,3,1,0,0,0,4.86759361680199,6.97914614201246
"800",134,512,2014,0,1,0,7.57171730405164,17.3310346252768,-0.159420270121531,-0.196100856448942,0.68224903063326,0.452456121223192,-0.00112206406608682,-0.271619482210294,-0.417403031717768,1.36463410326984,-1.1149120854874,-0.584290159048228,4.21780766943104,0.492998856086502,-0.999511619950297,-1.80645937722111,-1.06902191070698,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,16.4545750304112,5.78075304164311,6.83947758454787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,-1,0,0,0,16.4545750304112,2.0947125472611,0,0,1,2,0,0,16.4545750304112,5.78075304164311,6.83947758454787
"801",188,512,2014,0,0,0,-1.82407895292081,-0.548436140689598,-1.96061012256773,-0.196100856448942,-1.4592548710767,1.17111416983696,NA,NA,-0.417403031717768,2.35223527903831,-1.1149120854874,-0.584290159048228,-1.13275749033166,-0.171852444979805,0.0464532989793187,-1.02118905647081,-1.06902191070698,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,2.99822295029797,3.73823603026154,7.25841264652828,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,NA,NA,0,0,0,0,0,2.99822295029797,1.44363547517881,0.881373587019543,0.881373587019543,1,2,0,0,2.99822295029797,3.73823603026154,7.25841264652828
"802",188,512,2019,1,0,0,-0.592590094699145,-0.92517510281894,-1.06266439818301,-0.196100856448942,0.68224903063326,-0.932842247845117,NA,NA,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-0.0569583515871637,NA,-0.999511619950297,NA,-0.454615633605915,NA,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.70379358558213,4.3821828480655,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,NA,NA,0,-3,0,0,0,5.70379358558213,NA,0,NA,4,NA,0,0,5.70379358558213,4.3821828480655,0
"803",381,512,2014,0,0,0,-0.799350291749893,-0.698444369958981,-1.82196844660625,-0.196100856448942,0.68224903063326,-0.248389284985799,1.08279182377349,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-0.493757349881741,0.715330871190922,0.0464532989793187,-1.02118905647081,-1.273824003074,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,4.60527017099142,6.07304984315367,6.75693374132702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,0,-3,0,0,0,4.60527017099142,2.31243834127275,0.881373587019543,0.881373587019543,0,0,0,0,4.60527017099142,6.07304984315367,6.75693374132702
"804",381,512,2019,1,0,0,-0.429089673829706,-0.36719057334551,-1.25018010531915,-0.196100856448942,0.68224903063326,-0.325874876180149,-0.362426693345947,-0.271619482210294,-0.417403031717768,0.377032927501357,-1.1149120854874,-0.584290159048228,0.845119732348074,1.75797128964908,2.29545052412529,-1.80645937722111,-0.864219818339958,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.97246613488061,6.01616310848525,7.13886762982651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,3,0,-2,0,0,0,7.97246613488061,3.33347758688399,2.77647228072372,0,2,2,0,0,7.97246613488061,6.01616310848525,7.13886762982651
"805",474,512,2014,0,0,0,-0.110926003707229,-0.64341846141284,-0.159420270121531,-0.196100856448942,0.68224903063326,-0.325874876180149,-0.362426693345947,-0.271619482210294,-0.417403031717768,0.377032927501357,-1.1149120854874,-0.584290159048228,-0.180279519755457,-1.64602956638948,-0.999511619950297,-0.520235113939393,-0.864219818339958,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.39364820686909,6.23441457037132,6.92755886744571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,3,0,-2,0,0,0,5.39364820686909,0,0,1.44363547517881,2,1,0,0,5.39364820686909,6.23441457037132,6.92755886744571
"806",474,512,2019,1,0,0,0.30009432918065,-0.286895664109972,0.48727901887394,-0.196100856448942,0.68224903063326,0.976474357982241,0.721487194493633,3.06189234491604,-0.417403031717768,-0.610568248267122,0.674028240987904,-0.584290159048228,-2.32492213967772,2.69255545341203,2.77408004031757,-0.520235113939393,-0.454615633605915,1.17538501020372,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.99147079704939,6.62273809227924,7.69621284595791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,4,0,-3,5.99147079704939,0,0,0,4.24869926123636,3.17978543769988,1.44363547517881,4,2.33333333333333,0,0,5.99147079704939,6.62273809227924,7.69621284595791
"807",522,512,2014,0,0,0,-1.01105363492098,-0.0525530760951162,-0.457664841959439,-0.196100856448942,-1.4592548710767,-1.10420587358349,-0.723731322625807,-0.271619482210294,-0.417403031717768,-0.610568248267122,-0.0132957245812664,-0.584290159048228,0.519923082713804,0.715330871190922,1.15851901691101,-0.18629279254134,0.569394828229191,-1.20446208942855,-0.597046812332701,2.27059933927065,-0.525024192962945,7.18538758950095,6.16542226773232,7.9215357637898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,15,3,0,-3,3.68950386898891,0,0,7.15461596726467,2.31243834127275,1.81844645923207,1.81844645923207,9,0,0,4.3821828480655,7.18538758950095,6.16542226773232,7.9215357637898
"808",522,512,2019,1,0,0,0.260199895362341,0.277251926755721,-0.21539780444556,-0.196100856448942,0.68224903063326,-2.30234909762026,-3.25286372758483,-0.271619482210294,-0.417403031717768,-0.610568248267122,0.795091448325297,-0.584290159048228,0.996158095064912,1.75797128964908,1.15851901691101,-0.18629279254134,-1.273824003074,-0.184527618157578,-0.597046812332701,2.60975309596404,-0.525024192962945,8.48467004239902,6.27664702259218,7.9793390125451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8,3,0,-3,6.39693243298235,0,0,8.35231860385078,3.33347758688399,1.81844645923207,1.81844645923207,0,1,0,4.94169343911329,8.48467004239902,6.27664702259218,7.9793390125451
"809",565,512,2014,0,0,0,-0.771068697076149,-0.446891031276046,0.56384282840813,-0.196100856448942,-1.4592548710767,-0.590715920424876,0.360182565213773,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,0.492998856086502,1.15851901691101,0.0598497771408395,-1.06902191070698,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,6.53087975268405,7.47306941086262,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,18,3,0,-3,0,0,0,0,2.0947125472611,1.81844645923207,2.0947125472611,1,0,0,0,0,6.53087975268405,7.47306941086262
"810",565,512,2019,1,0,0,0.0625682800133151,-0.286135506477365,-0.0522381026958332,-0.196100856448942,NA,-1.44653250902257,-1.44634058118553,-0.271619482210294,-0.417403031717768,-0.610568248267122,0.740654030548898,-0.584290159048228,0.526087908076962,0.210888064687927,0.0464532989793187,-0.18629279254134,-0.659417725972936,-0.184527618157578,-0.597046812332701,2.09629117178061,-0.525024192962945,7.49554225252609,6.83303289397621,7.50659208196661,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,13,3,0,-3,6.21461209839819,0,0,7.17012013516508,1.81844645923207,0.881373587019543,1.81844645923207,3,1,0,4.09462222433053,7.49554225252609,6.83303289397621,7.50659208196661
"811",608,512,2014,0,1,0,-1.80371237540674,-0.751326628944761,-1.69284900834215,-0.196100856448942,-1.4592548710767,1.54810642810022,-0.362426693345947,NA,-0.417403031717768,2.35223527903831,-1.1149120854874,-0.584290159048228,0.0155356793999637,-1.64602956638948,-0.999511619950297,-1.80645937722111,-1.06902191070698,1.85534132438437,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.88611174741023,4.92730619099864,6.41346164460613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,NA,0,0,0,0,0,5.88611174741023,0,0,0,1,3,0,0,5.88611174741023,4.92730619099864,6.41346164460613
"812",701,512,2014,0,1,0,-1.10850030885601,-0.559604571717831,-0.159420270121531,-0.196100856448942,-1.4592548710767,1.63397675007993,NA,3.06189234491604,-0.417403031717768,NA,-1.1149120854874,-0.584290159048228,0.0768288366333672,0.210888064687927,0.713714286745543,-1.80645937722111,1.18380110533025,NA,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.04026038016345,2.31243834127275,7.14991745224563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,0,NA,0,0,0,6.04026038016345,1.81844645923207,1.44363547517881,0,12,NA,0,0,6.04026038016345,2.31243834127275,7.14991745224563
"813",736,512,2014,0,0,0,-0.302126102960998,1.04183983328837,0.145343572318359,-0.196100856448942,-1.4592548710767,0.623619438942731,0.360182565213773,-0.271619482210294,-0.417403031717768,1.36463410326984,-1.1149120854874,-0.584290159048228,1.00542713262651,-1.64602956638948,-0.999511619950297,0.0598497771408395,-0.249813541238894,0.835406853113396,2.06582170654127,-0.385711013417232,-0.525024192962945,8.3756296801854,6.3801254096251,8.64997433332104,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,18,3,0,-1,0,0,0,8.3756296801854,0,0,2.0947125472611,5,2,5.82895426801699,0,8.3756296801854,6.3801254096251,8.64997433332104
"814",736,512,2019,1,0,0,-0.950598856891934,-0.922583116381591,-1.96061012256773,-0.196100856448942,0.68224903063326,-1.06666084169857,-1.08503595190567,NA,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-0.332556878996513,NA,-0.999511619950297,NA,-0.659417725972936,NA,NA,-0.385711013417232,-0.525024192962945,5.01067973557803,6.07764750380748,3.68950386898891,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,14,NA,0,-3,0,0,0,5.01067973557803,NA,0,NA,3,NA,NA,0,5.01067973557803,6.07764750380748,3.68950386898891
